"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"40","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn1kovs_bm_wt.csv","Gm2a",1.34261760717925e-06,-0.642704630294502,0.939,0.989,0.0164390099823028
"41","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn1kovs_bm_wt.csv","Rack1",1.52599530028958e-06,-1.08998676522619,0.684,0.83,0.0186842864567456
"42","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn1kovs_bm_wt.csv","Gpx1",1.90582536806542e-06,-0.671853751218817,0.888,0.955,0.023334925806593
"43","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn1kovs_bm_wt.csv","Pafah1b3",2.16019916792985e-06,-2.00327513203286,0.133,0.432,0.0264494786121331
"44","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn1kovs_bm_wt.csv","Cdk9",2.24739044279409e-06,-1.07620665448671,0.531,0.818,0.0275170485815709
"45","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn1kovs_bm_wt.csv","Eif4b",2.83535418666096e-06,-0.931503250091344,0.571,0.818,0.0347160766614767
"46","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn1kovs_bm_wt.csv","Pgls",2.89182026914273e-06,-1.26490271665241,0.459,0.727,0.0354074473753836
"47","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn1kovs_bm_wt.csv","Irf8",2.96553914426297e-06,-0.781989708671992,0.878,0.966,0.0363100612823558
"48","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn1kovs_bm_wt.csv","Psap",3.7375209937757e-06,-0.60587906921634,0.959,0.977,0.0457622070477897
"49","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Fau",1.0102803465805e-08,-0.762542840448848,0.906,0.977,0.000123698725635316
"50","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Gpx1",2.2718667804564e-08,-0.777071570913277,0.934,0.955,0.000278167368599082
"51","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","S100a8",2.45490450871063e-08,-0.816266416313408,0.991,1,0.000300578508046529
"52","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Zfp36l2",2.73730685974693e-08,-0.874640327201441,0.906,0.955,0.000335155851907414
"53","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Tapbp",4.57581585037173e-08,-0.864177743240117,0.84,0.977,0.000560262892719514
"54","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Ly6e",4.73168052220034e-08,-0.877496810613709,0.906,0.955,0.00057934696313821
"55","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Pfn1",8.27783926144828e-08,-0.673984181094422,0.972,0.977,0.00101353863917173
"56","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Itm2b",9.70700258698326e-08,-0.884841755794605,0.745,0.977,0.00118852539675023
"57","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","S100a9",1.08377214266187e-07,-0.787778481089526,0.943,1,0.00132697061147519
"58","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Tpt1",1.91551941005517e-07,-0.762136169901112,0.83,0.966,0.00234536196567156
"59","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Gm2a",8.40002096156369e-07,-0.637639389969883,0.953,0.989,0.0102849856653386
"60","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Junb",8.66088256236454e-07,-1.34726594931002,0.462,0.761,0.0106043846093591
"61","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Camp",1.0624916583108e-06,-1.07016011947992,0.575,0.818,0.0130091478643574
"62","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Cfl1",1.31210261560505e-06,-0.723467688556569,0.943,0.977,0.0160653844254682
"63","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Hcls1",1.56279185592021e-06,-0.745922872342613,0.802,0.932,0.019134823483887
"64","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Mcl1",1.72173820898896e-06,-0.699328191327639,0.792,0.943,0.0210809626308609
"65","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Actg1",2.11813000350843e-06,-0.976096250493309,0.66,0.841,0.0259343837629573
"66","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","DC","hmgn2kovs_bm_wt.csv","Rac2",2.45740826725008e-06,-0.826698609041373,0.821,0.955,0.03008850682421
