"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"27","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Tpt1",1.02128114672783e-06,-0.638941294390559,0.625,0.798,0.0125045663605355
"28","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Itm2c",1.09474445234661e-06,-0.79961383535724,0.556,0.71,0.0134040510745319
"29","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Fxyd5",1.393319143298e-06,-0.650914847677993,0.669,0.816,0.0170597995905407
"30","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Cybb",1.40964935844694e-06,-1.10556883447144,0.106,0.32,0.0172597467448244
"31","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Ccl4",1.56405622727914e-06,-0.531961065932486,0.919,0.937,0.0191503044468058
"32","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Chil3",1.84732220385755e-06,-0.503506150981853,0.338,0.577,0.0226186130640318
"33","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Fth1",2.24508892883534e-06,-0.961967094673203,0.394,0.601,0.0274888688446599
"34","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Plbd1",2.24553561131327e-06,-1.98937581696692,0.056,0.23,0.0274943380249196
"35","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Plec",2.42640110739575e-06,-0.730910733200589,0.65,0.728,0.0297088551589535
"36","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Junb",3.00747630867259e-06,-0.578776211264976,0.831,0.915,0.0368235399233872
"37","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Arpc5",3.89072876784238e-06,-0.606223115835249,0.581,0.764,0.0476380830334621
"38","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn12kovs_bm_wt.csv","Arhgap45",3.9552132330292e-06,-0.484922683857608,0.769,0.9,0.0484276308252095
