"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1023","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ddx3y",1.67851402851277e-06,-0.81647041998652,0.175,0.249,0.0205517257651104
"1024","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Cacnb1",1.68000850039495e-06,-0.843183779380139,0.092,0.161,0.0205700240788357
"1025","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Daxx",1.688120420422e-06,-0.856384199514423,0.103,0.174,0.020669346427647
"1026","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Dhx16",1.694447081749e-06,-0.943898103530416,0.112,0.182,0.0207468100689348
"1027","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Eps8",1.69617833190619e-06,-0.687517602504295,0.123,0.2,0.0207680074958594
"1028","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ttpal",1.73888943314542e-06,-0.708740645448117,0.145,0.225,0.0212909622194326
"1029","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Mta2",1.79308112513473e-06,-0.611327562240153,0.324,0.402,0.0219544852961497
"1030","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Iqsec1",1.80108370609071e-06,-0.944456689421075,0.079,0.143,0.0220524688973747
"1031","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Commd8",1.8416644070379e-06,-0.876294742427682,0.09,0.158,0.022549338999772
"1032","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Slc30a4",1.86363514301067e-06,-0.873014792409749,0.103,0.174,0.0228183486910226
"1033","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Copz1",1.86585062263426e-06,-0.594210699920972,0.244,0.328,0.0228454750235339
"1034","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Gbp4",1.87367272235013e-06,-1.59817203192187,0.023,0.065,0.022941248812455
"1035","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ivns1abp",1.88063615965793e-06,-0.432342774271565,0.472,0.55,0.0230265091388517
"1036","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Cyth2",1.88816511128294e-06,-0.722089060706118,0.182,0.263,0.0231186936225483
"1037","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Camk2b",1.8909266032245e-06,-2.09259983388522,0.014,0.049,0.0231525053298808
"1038","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Cmah",1.91346839860679e-06,-0.900154450737364,0.088,0.154,0.0234285070725416
"1039","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Poldip3",1.95415624564861e-06,-0.659569342130225,0.198,0.279,0.0239266890717215
"1040","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Hp1bp3",2.00665573643795e-06,-0.503194824984052,0.407,0.477,0.0245694928369462
"1041","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Snx29",2.02361672928425e-06,-0.54437272303835,0.421,0.49,0.0247771632333564
"1042","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Arhgap17",2.03099062766838e-06,-0.608429257800104,0.261,0.348,0.0248674492451716
"1043","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ccnd2",2.06739354174637e-06,-1.14168554460086,0.055,0.111,0.0253131665251426
"1044","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Stk10",2.07503208841141e-06,-0.718864862721824,0.155,0.233,0.0254066928905093
"1045","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Mier1",2.12881271796068e-06,-0.67798502356383,0.297,0.371,0.0260651829187105
"1046","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Snx9",2.15342630943163e-06,-0.811013471527788,0.143,0.217,0.0263665517326809
"1047","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Gadd45a",2.18409184915424e-06,-1.01210991602485,0.071,0.132,0.0267420206010445
"1048","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ndst1",2.21083181989125e-06,-1.09545242016483,0.052,0.108,0.0270694248027485
"1049","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Per1",2.2256236195976e-06,-0.881078584467275,0.108,0.178,0.027250535598353
"1050","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","H2-Q7",2.24124046514821e-06,-0.795618096128084,0.085,0.152,0.0274417482552747
"1051","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Grb7",2.24222165585971e-06,-2.20000835120742,0.006,0.034,0.0274537619543463
"1052","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Tdp2",2.29330397768023e-06,-0.698643982645724,0.192,0.272,0.0280792139027167
